country_code,iata,airport,latitude,longitude
DO,CBJ,Cabo Rojo Airport,17.929,-71.6448
DO,POP,Gregorio Luperon International Airport,19.7579,-70.57
DO,AZS,Samana El Catey International Airport,19.267,-69.742
DO,EPS,Arroyo Barril Airport,19.3214,-69.4959
DO,STI,Cibao International Airport,19.4061,-70.6047
DZ,AZR,Touat-Cheikh Sidi Mohamed Belkebir Airport,27.8376,-0.186414
DZ,BMW,Bordj Mokhtar Airport,21.375,0.923889
DZ,TMX,Timimoun Airport,29.2371,0.276033
DZ,ALG,Houari Boumediene Airport,36.691,3.21541
DZ,AAE,Rabah Bitat Airport (Les Salines Airport),36.8222,7.80917
DZ,BLJ,Mostepha Ben Boulaid Airport,35.7521,6.30859
DZ,CBH,Boudghene Ben Ali Lotfi Airport,31.6457,-2.26986
DZ,BJA,Soummam - Abane Ramdane Airport,36.712,5.06992
DZ,BSK,Biskra Airport,34.7933,5.73823
DZ,CFK,Chlef International Airport,36.2127,1.33177
DZ,CZL,Mohamed Boudiaf International Airport,36.276,6.62039
DZ,BUJ,Bou Saada Airport,35.3325,4.20639
DZ,EBH,El Bayadh Airport,33.7217,1.0925
DZ,ELU,Guemar Airport,33.5114,6.77679
DZ,ELG,El Golea Airport,30.5713,2.85959
DZ,GHA,Noumerat - Moufdi Zakaria Airport,32.3841,3.79411
DZ,DJG,Tiska Djanet Airport,24.2928,9.45244
DZ,IAM,In Amenas Airport (Zarzaitine Airport),28.0515,9.64291
DZ,VVZ,Takhamalt Airport,26.7235,8.62265
DZ,GJL,Jijel Ferhat Abbas Airport,36.7951,5.87361
DZ,HRM,Hassi R'Mel Airport (Tilrempt Airport),32.9304,3.31154
DZ,LOO,L'Mekrareg Airport (Laghouat Airport),33.7644,2.92834
DZ,MUW,Ghriss Airport,35.2077,0.147142
DZ,MQV,Mostaganem Airport,35.9088,0.149383
DZ,MZW,Mecheria Airport,33.5359,-0.242353
DZ,ORN,Oran Es Senia Airport,35.6239,-0.621183
DZ,TAF,Oran Tafaraoui Airport,35.5424,-0.532278
DZ,HME,Oued Irara-Krim Belkacem Airport,31.673,6.14044
DZ,OGX,Ain Beida Airport,31.9172,5.41278
DZ,TGR,Sidi Mahdi Airport,33.0678,6.08867
DZ,QSF,Ain Arnat Airport,36.1781,5.32449
DZ,BFW,Sidi Bel Abbes Airport,35.1718,-0.593275
DZ,SKI,Skikda Airport,36.8641,6.9516
DZ,INF,In Guezzam Airport,19.567,5.75
DZ,INZ,In Salah Airport,27.251,2.51202
DZ,TMR,Aguenar -Hadj Bey Akhamok Airport,22.8115,5.45108
DZ,TEE,Cheikh Larbi Tebessi Airport,35.4316,8.12072
DZ,TID,Abdelhafid Boussouf Bou Chekif Airport,35.3411,1.46315
DZ,TIN,Tindouf Airport,27.7004,-8.1671
DZ,TLM,Zenata - Messali El Hadj Airport,35.0167,-1.45
EC,CUE,Mariscal Lamar International Airport,-2.88947,-78.9844
EC,TUA,Teniente Coronel Luis a Mantilla International Airport,0.809506,-77.7081
EC,LTX,Cotopaxi International Airport,-0.906833,-78.6158
EC,ETR,Santa Rosa International Airport,-3.44199,-79.997
EC,MCH,General Manuel Serrano Airport,-3.2689,-79.9616
EC,ESM,Carlos Concha Torres International Airport,0.978519,-79.6266
EC,GPS,Seymour Airport,-0.453758,-90.2659
EC,IBB,General Villamil Airport,-0.942628,-90.953
EC,SCY,San Cristobal Airport,-0.910206,-89.6174
EC,GYE,Jose Joaquin de Olmedo International Airport,-2.15742,-79.8836
EC,LOH,Ciudad de Catamayo Airport,-3.99589,-79.3719
EC,MRR,Jose Maria Velasco Ibarra Airport,-4.37823,-79.941
EC,BHA,Los Perales Airport,-0.608111,-80.4027
EC,JIP,Jipijapa Airport,-1,-80.6667
EC,MEC,Eloy Alfaro International Airport,-0.946078,-80.6788
EC,PVO,Reales Tamarindos Airport,-1.04165,-80.4722
EC,MZD,Mendez Airport,-2.73333,-78.3167
EC,SUQ,Sucua Airport,-2.483,-78.167
EC,TSC,Taisha Airport,-2.38167,-77.5028
EC,XMS,Edmundo Carvajal Airport,-2.29917,-78.1208
EC,TNW,Jumandy Airport,-1.05972,-77.5833
EC,OCC,Francisco de Orellana Airport,-0.462886,-76.9868
EC,TPN,Tiputini Airport,-0.776111,-75.5264
EC,PTZ,Rio Amazonas Airport,-1.50524,-78.0627
EC,UIO,Mariscal Sucre International Airport,-0.129167,-78.3575
EC,SNC,General Ulpiano Paez Airport,-2.20499,-80.9889
EC,LGQ,Lago Agrio Airport,0.093056,-76.8675
EC,PYO,Putumayo Airport,0.115949,-75.8502
EC,TPC,Tarapoa Airport,-0.122956,-76.3378
EC,ATF,Chachoan Airport,-1.21207,-78.5746
EE,TLL,Tallinn Airport (Lennart Meri Tallinn Airport),59.4133,24.8328
EE,KDL,Kardla Airport,58.9908,22.8307
EE,EPU,Parnu Airport,58.419,24.4728
EE,URE,Kuressaare Airport,58.2299,22.5095
EE,TAY,Tartu Airport,58.3075,26.6904
EG,HRG,Hurghada International Airport,27.1783,33.7994
EG,RMF,Marsa Alam International Airport,25.5571,34.5837
EG,ALY,El Nouzha Airport,31.1839,29.9489
EG,HBE,Borg El Arab Airport,30.9177,29.6964
EG,SPX,Sphinx International Airport,30.1097,30.8944
EG,EMY,El Minya Airport,28.1013,30.7303
EG,CAI,Cairo International Airport,30.1219,31.4056
EG,LXR,Luxor International Airport,25.671,32.7066
EG,DAK,Dakhla Oasis Airport,25.4116,29.0031
EG,GSQ,Sharq Al-Owainat Airport,22.5857,28.7166
EG,UVL,El Kharga Airport,25.4736,30.5907
EG,TFR,Wadi al Jandali Airport,30.3,31.75
EG,ABS,Abu Simbel Airport,22.376,31.6117
EG,ASW,Aswan International Airport,23.9644,32.82
EG,ATZ,Assiut Airport,27.0465,31.012
EG,PSD,Port Said Airport,31.2794,32.24
EG,AUE,Abu Rudeis Airport,28.899,33.2025
EG,ELT,El Tor Airport,28.209,33.6455
EG,SKV,St. Catherine International Airport,28.6853,34.0625
EG,SSH,Sharm el-Sheikh International Airport,27.9773,34.395
EG,TCP,Taba International Airport,29.5878,34.7781
EG,DBB,Al Alamain International Airport,30.9245,28.4614
EG,MUH,Marsa Matruh International Airport,31.3254,27.2217
EG,SEW,Siwa Oasis North Airport,29.3455,25.5067
EG,SQK,Sidi Barrani Airport,31.4666,25.878
EG,AAC,El Arish International Airport,31.0733,33.8358
EG,HMB,Sohag International Airport,26.3428,31.7428
ER,ASM,Asmara International Airport,15.2919,38.9107
ER,ASA,Assab International Airport,13.0718,42.645
ER,TES,Teseney Airport,15.1043,36.6817
ER,MSW,Massawa International Airport,15.67,39.3701
ES,AGP,Malaga Airport,36.6749,-4.49911
ES,GRX,Federico Garcia Lorca Airport (Granada Jaen Airport),37.1887,-3.77736
ES,LEI,Almeria Airport,36.8439,-2.3701
ES,ODB,Cordoba Airport,37.842,-4.84888
ES,OZP,Moron Air Base,37.1749,-5.61594
ES,ROZ,Naval Station Rota,36.6452,-6.34946
ES,SVQ,Seville Airport,37.418,-5.89311
ES,XRY,Jerez Airport (La Parra Airport),36.7446,-6.06011
ES,HSK,Huesca-Pirineos Airport,42.0761,-0.316667
ES,TEV,Teruel Airport,40.403,-1.2183
ES,ZAZ,Zaragoza Airport,41.6662,-1.04155
ES,OVD,Asturias Airport (Oviedo Airport),43.5636,-6.03462
ES,ACE,Lanzarote Airport,28.9455,-13.6052
ES,FUE,Fuerteventura Airport,28.4527,-13.8638
ES,GMZ,La Gomera Airport,28.0296,-17.2146
ES,LPA,Gran Canaria Airport,27.9319,-15.3866
ES,SPC,La Palma Airport,28.6265,-17.7556
ES,VDE,El Hierro Airport,27.8148,-17.8871
ES,SDR,Santander Airport,43.4271,-3.82001
ES,CQM,Ciudad Real Central Airport,38.8564,-3.97
ES,LEN,Leon Airport,42.589,-5.65556
ES,RGS,Burgos Airport,42.3576,-3.62076
ES,SLM,Salamanca Airport,40.9521,-5.50199
ES,VLL,Valladolid Airport,41.7061,-4.85194
ES,ABC,Albacete Airport,38.9485,-1.86352
ES,BCN,Barcelona El Prat Airport,41.2971,2.07846
ES,GRO,Girona-Costa Brava Airport,41.901,2.76055
ES,ILD,Lleida-Alguaire Airport,41.7282,0.535023
ES,LEU,Andorra–La Seu d'Urgell Airport,42.3386,1.40917
ES,REU,Reus Airport,41.1474,1.16717
ES,BJZ,Badajoz Airport (Talavera la Real Air Base),38.8913,-6.82133
ES,LCG,A Coruna Airport,43.3021,-8.37726
ES,SCQ,Santiago de Compostela Airport,42.8963,-8.41514
ES,VGO,Vigo-Peinador Airport,42.2318,-8.62677
ES,IBZ,Ibiza Airport,38.8729,1.37312
ES,MAH,Menorca Airport (Mahon Airport),39.8626,4.21865
ES,PMI,Palma de Mallorca Airport,39.5517,2.73881
ES,RJL,Logrono-Agoncilo,42.461,-2.32224
ES,MAD,Adolfo Suarez Madrid-Barajas Airport,40.4719,-3.56264
ES,TOJ,Madrid-Torrejon Airport,40.4967,-3.44587
ES,MLN,Melilla Airport,35.2798,-2.95626
ES,MJV,Murcia-San Javier Airport,37.775,-0.812389
ES,RMU,Region de Murcia International Airport,37.803,-1.125
ES,PNA,Pamplona Airport,42.77,-1.64633
ES,BIO,Bilbao Airport,43.3011,-2.91061
ES,EAS,San Sebastian Airport,43.3565,-1.79061
ES,VIT,Vitoria Airport,42.8828,-2.72447
ES,ALC,Alicante-Elche Airport,38.2822,-0.558156
ES,CDT,Castellon-Costa Azahar Airport,40.2139,0.073333
ES,VLC,Valencia Airport,39.4893,-0.481625
ET,ADD,Addis Ababa Bole International Airport,8.97778,38.7994
ET,SZE,Semera Airport,11.7875,40.9915
ET,BJR,Bahir Dar Airport,11.6081,37.3216
ET,DBM,Debre Marqos Airport,10.35,37.717
ET,DBT,Debre Tabor Airport,11.967,38
ET,DSE,Combolcha Airport,11.0825,39.7114
ET,ETE,Genda Wuha Airport,12.933,36.167
ET,GDQ,Gondar Airport (Atse Tewodros Airport),12.5199,37.434
ET,LLI,Lalibela Airport,11.975,38.98
ET,MKS,Mekane Selam Airport,10.7254,38.7415
ET,OTA,Mota Airport,11.083,37.867
ET,PWI,Beles Airport,11.3126,36.4164
ET,ASO,Asosa Airport,10.0185,34.5863
ET,DIR,Aba Tenna Dejazmach Yilma International Airport,9.6247,41.8542
ET,GMB,Gambela Airport,8.12876,34.5631
ET,ALK,Asella Airport,7.96213,39.1283
ET,BEI,Beica Airport,9.38639,34.5219
ET,DEM,Dembidolo Airport,8.554,34.858
ET,EGL,Neghelle Airport,5.2897,39.7023
ET,FNH,Fincha Airport,9.583,37.35
ET,GNN,Ginir Airport,7.15,40.717
ET,GOB,Robe Airport,7.11606,40.0463
ET,GOR,Gore Airport,8.1614,35.5529
ET,JIM,Aba Segud Airport,7.66609,36.8166
ET,MZX,Mena Airport,6.35,39.7167
ET,NDM,Mendi Airport,9.767,35.1
ET,NEJ,Nejjo Airport,9.55,35.467
ET,NEK,Nekemte Airport,9.05,36.6
ET,SKR,Shakiso Airport,5.6923,38.9764
ET,XBL,Bedele Airport (Buno Bedele Airport),8.456,36.352
ET,ABK,Kabri Dar Airport,6.734,44.253
ET,DGC,Degeh Bur Airport,8.234,43.5673
ET,GDE,Gode Airport,5.93513,43.5786
ET,GLC,Geladi Airport,6.98444,46.4214
ET,HIL,Shilavo Airport,6.08333,44.7667
ET,JIJ,Wilwal International Airport,9.3325,42.9121
ET,LFO,Kelafo Airport,5.657,44.35
ET,WRA,Warder Airport,6.9724,45.3334
ET,AXU,Axum Airport,14.1468,38.7728
ET,HUE,Humera Airport,14.25,36.583
ET,MQX,Alula Aba Nega Airport,13.4674,39.5335
ET,SHC,Shire Airport,14.0781,38.2725
ET,AMH,Arba Minch Airport,6.03939,37.5905
ET,AWA,Awasa Airport,7.067,38.5
ET,BCO,Baco Airport (Jinka Airport),5.78287,36.562
ET,BCY,Bulchi Airport,6.21667,36.6667
ET,MTF,Mizan Teferi Airport,6.9571,35.5547
ET,MUJ,Mui Airport,5.8646,35.7485
ET,SXU,Soddu Airport,6.817,37.75
ET,TIE,Tippi Airport,7.2024,35.415
ET,TUJ,Tum Airport,6.26,35.5184
ET,WAC,Wacca Airport,7.167,37.167
FI,LPP,Lappeenranta Airport,61.0446,28.1447
FI,KAU,Kauhava Airfield,63.1271,23.0514
FI,KHJ,Kauhajoki Airfield,62.4625,22.3931
FI,SJY,Seinajoki Airport,62.6921,22.8323
FI,MIK,Mikkeli Airport,61.6866,27.2018
FI,SVL,Savonlinna Airport,61.9431,28.9451
FI,VRK,Varkaus Airport,62.1711,27.8686
FI,KAJ,Kajaani Airport,64.2855,27.6924
FI,JYV,Jyvaskyla Airport,62.3995,25.6783
FI,KEV,Halli Airport,61.856,24.7867
FI,UTI,Utti Airport,60.8964,26.9384
FI,ENF,Enontekio Airport,68.3626,23.4243
FI,IVL,Ivalo Airport,68.6073,27.4053
FI,KEM,Kemi-Tornio Airport,65.7787,24.5821
FI,KTT,Kittila Airport,67.701,24.8468
FI,RVN,Rovaniemi Airport,66.5648,25.8304
FI,SOT,Sodankyla Airfield,67.395,26.6191
FI,TMP,Tampere-Pirkkala Airport,61.4141,23.6044
FI,KOK,Kokkola-Pietarsaari Airport,63.7212,23.1431
FI,VAA,Vaasa Airport,63.0507,21.7622
FI,JOE,Joensuu Airport,62.6629,29.6075
FI,KTQ,Kitee Airfield,62.1661,30.0736
FI,KAO,Kuusamo Airport,65.9876,29.2394
FI,OUL,Oulu Airport,64.9301,25.3546
FI,YLI,Ylivieska Airfield,64.0547,24.7253
FI,KUO,Kuopio Airport,63.0071,27.7978
FI,POR,Pori Airport,61.4617,21.8
FI,HEL,Helsinki Airport (Helsinki-Vantaa Airport),60.3172,24.9633
FI,HEM,Helsinki-Malmi Airport,60.2546,25.0428
FI,HYV,Hyvink- Airfield,60.6544,24.8811
FI,MHQ,Mariehamn Airport,60.1222,19.8982
FI,TKU,Turku Airport,60.5141,22.2628
FJ,LUC,Laucala Airport,-16.7481,-179.667
FJ,NAN,Nadi International Airport,-17.7554,177.443
FJ,PHR,Pacific Harbour Airport,-18.257,178.068
FJ,SUV,Nausori International Airport,-18.0433,178.559
FJ,ICI,Cicia Airport,-17.7433,-179.342
FJ,KAY,Wakaya Airport,-17.617,179.017
FJ,KDV,Vunisea Airport,-19.0581,178.157
FJ,KXF,Koro Airport,-17.3458,179.422
FJ,LEV,Levuka Airfield (Bureta Airport),-17.7111,178.759
FJ,LKB,Lakeba Airport,-18.1992,-178.817
FJ,MFJ,Moala Airport,-18.5667,179.951
FJ,NGI,Gau Airport,-18.1156,179.34
FJ,ONU,Ono-i-Lau Airport,-20.6589,-178.741
FJ,VBV,Vanuabalavu Airport,-17.269,-178.976
FJ,AQS,Saqani Airport,-16.4494,179.74
FJ,BVF,Dama Airport,-16.8598,178.623
FJ,LBS,Labasa Airport,-16.4667,179.34
FJ,RBI,Rabi Airport,-16.5337,179.976
FJ,RTA,Rotuma Airport,-12.4825,177.071
FJ,SVU,Savusavu Airport,-16.8028,179.341
FJ,TVU,Matei Airport,-16.6906,-179.877
FJ,BXL,Blue Lagoon Seaplane Base,-16.943,177.368
FJ,CST,Castaway Island Seaplane Base,-17.7358,177.129
FJ,KVU,Korolevu Seaplane Base,-17.7543,177.437
FJ,MNF,Mana Island Airport,-17.6731,177.098
FJ,NTA,Natadola Seaplane Base,-18.0677,177.315
FJ,PTF,Malolo Lailai Airport,-17.7779,177.197
FJ,TTL,Turtle Island Seaplane Base,-16.966,177.368
FJ,VAU,Vatukoula Airport,-17.5,177.842
FJ,VTF,Vatulele Airport,-18.5125,177.639
FJ,YAS,Yasawa Island Airport,-16.7589,177.545
FK,FAE,Vagar Airport,62.0636,-7.27722
FK,MPN,RAF Mount Pleasant,-51.8228,-58.4472
FK,PSY,Port Stanley Airport,-51.6857,-57.7776
FM,TKK,Chuuk International Airport,7.46187,151.843
FM,KSA,Kosrae International Airport,5.35698,162.958
FM,PNI,Pohnpei International Airport,6.9851,158.209
FM,ULI,Ulithi Airport (FAA: TT02),10.0198,139.79
FM,YAP,Yap International Airport,9.49891,138.083
FR,AHZ,Alpe d'Huez Airport,45.0883,6.08472
FR,AUR,Aurillac - Tronquieres Airport,44.8914,2.42194
FR,CFE,Clermont-Ferrand Auvergne Airport,45.7867,3.16917
FR,CMF,Chambery-Savoie Airport,45.6381,5.88023
FR,CVF,Courchevel Altiport,45.3967,6.63472
FR,EBU,Saint-Etienne-Boutheon Airport,45.5406,4.29639
FR,GNB,Grenoble-Isere Airport,45.3629,5.32937
FR,LPY,Le Puy - Loudes Airport,45.0807,3.76289
FR,LYN,Lyon-Bron Airport,45.7272,4.94427
FR,LYS,Lyon-Saint-Exupery Airport,45.7256,5.08111
FR,MCU,Montlucon - Gueret Airport,46.2226,2.36396
FR,MFX,Meribel Altiport,45.407,6.57794
FR,MVV,Megeve Altiport,45.8208,6.65222
FR,NCY,Annecy - Haute-Savoie - Mont Blanc Airport,45.9308,6.10639
FR,OBS,Aubenas Aerodrome (Arddecheche Meridionale Aerodrom),44.5442,4.37219
FR,RNE,Roanne Renaison Airport,46.0583,4.00139
FR,VAF,Valence-Chabeuil Airport,44.9216,4.9699
FR,VHY,Vichy - Charmeil Airport,46.1697,3.40374
FR,XBK,Bourg – Ceyzériat Airport,46.2056,5.29167
FR,XMU,Moulins – Montbeugny Airport,46.5344,3.42167
FR,AUF,Auxerre - Branches Aerodrome,47.8502,3.49711
FR,DIJ,Dijon Air Base,47.2689,5.09
FR,DLE,Dole-Jura Airport,47.0427,5.43506
FR,NVS,Nevers - Fourchambault Airport,47.0026,3.11333
FR,SYT,Saint-Yan Airport (Charolais Bourgogne Sud Airport),46.4125,4.01326
FR,BES,Brest Bretagne Airport,48.4479,-4.41854
FR,DNR,Dinard-Pleurtuit-Saint-Malo Airport,48.5877,-2.07996
FR,LAI,Lannion - Cote de Granit Airport,48.7544,-3.47166
FR,LDV,Landivisiau Air Base,48.5303,-4.15164
FR,LRT,Lorient South Brittany Airport (Lann-Bihoue Airport),47.7606,-3.44
FR,MXN,Morlaix - Ploujean Airport,48.6032,-3.81578
FR,RNS,Rennes-Saint-Jacques Airport,48.0695,-1.73479
FR,SBK,Saint-Brieuc - Armor Airport,48.5378,-2.85444
FR,UIP,Quimper-Cornouaille Airport,47.975,-4.16779
FR,VNE,Meucon Airport,47.7233,-2.71856
FR,BOU,Bourges Airport,47.0581,2.37028
FR,CHR,Chateauroux-Centre Marcel Dassault Airport,46.8603,1.72111
FR,ORE,Orleans - Saint-Denis-de-l'Hotel port,47.9878,1.76056
FR,TUF,Tours Val de Loire Airport,47.4322,0.727606
FR,AJA,Ajaccio Napoleon Bonaparte Airport,41.9236,8.80292
FR,BIA,Bastia - Poretta Airport,42.5527,9.48373
FR,CLY,Calvi - Sainte-Catherine Airport,42.5244,8.79306
FR,FSC,Figari-Sud Corse Airport,41.5006,9.09778
FR,PRP,Propriano Airport,41.6606,8.88975
FR,SOZ,Solenzara Air Base,41.9244,9.406
FR,CMR,Colmar - Houssen Airport,48.1099,7.35901
FR,ENC,Nancy-Essey Airport,48.6921,6.23046
FR,EPL,Epinal - Mirecourt Airport,48.325,6.06998
FR,ETZ,Metz-Nancy-Lorraine Airport,48.9821,6.25132
FR,MZM,Metz-Frescaty Air Base,49.0717,6.13167
FR,RHE,Reims - Champagne Airport,49.31,4.05
FR,SXB,Strasbourg Airport,48.5383,7.62823
FR,VTL,Vittel - Champ-de-Courses Airport,47.8168,6.38111
FR,XCZ,Charleville-Mézières Aerodrome,49.7827,4.64118
FR,BVA,Beauvais–Tillé Airport,49.45444,2.11277
FR,BYF,Albert - Picardie Airport,49.9715,2.69766
FR,CQF,Calais-Dunkerque Airport,50.9621,1.95476
FR,CSF,Creil Air Base,49.2535,2.51914
FR,HZB,Merville-Calonne Airport,50.6184,2.64224
FR,LIL,Lille Airport (Lille-Lesquin Airport),50.5633,3.08689
FR,LTQ,Le Touquet - Cote d'Opale Airport,50.5174,1.62059
FR,CDG,Paris Charles de Gaulle Airport,49.0097,2.54778
FR,ORY,Aéroport de Paris-Orly,48.7231,2.35944
FR,TNF,Toussus-le-Noble Airport,48.7519,2.10619
FR,CER,Cherbourg - Maupertus Airport,49.6501,-1.47028
FR,CFR,Caen - Carpiquet Airport,49.1733,-0.45
FR,DOL,Deauville - Saint-Gatien Airport,49.3653,0.154306
FR,DPE,Dieppe - Saint-Aubin Airport,49.8825,1.08528
FR,EVX,Evreux-Fauville Air Base,49.0287,1.21986
FR,GFR,Granville-Mont-Saint-Michel Aerodrome (fr),48.8831,-1.56417
FR,LEH,Le Havre - Octeville Airport,49.5339,0.088056
FR,URO,Rouen Airport,49.3842,1.1748
FR,AGF,Agen La Garenne Airport,44.1747,0.590556
FR,ANG,Angouleme - Cognac International Airport,45.7292,0.221456
FR,BIQ,Biarritz Pays Basque Airport,43.4683,-1.53111
FR,BOD,Bordeaux-Merignac Airport,44.8283,-0.715556
FR,BVE,Brive-Souillac Airport,45.0397,1.48556
FR,CNG,Cognac - Chateaubernard Air Base,45.6583,-0.3175
FR,EGC,Bergerac Dordogne Perigord Airport,44.8253,0.518611
FR,LIG,Limoges - Bellegarde Airport,45.8628,1.17944
FR,LRH,La Rochelle - Ile de Re Airport,46.1792,-1.19528
FR,NIT,Niort - Souche Airport,46.3135,-0.394529
FR,PGX,Perigueux Bassillac Airport,45.1981,0.815556
FR,PIS,Poitiers-Biard Airport,46.5877,0.306666
FR,PUF,Pau Pyrenees Airport,43.38,-0.418611
FR,RCO,Rochefort - Saint-Agnant Airport,45.8878,-0.983056
FR,RYN,Royan - Medis Aerodrome,45.6281,-0.9725
FR,BZR,Beziers Cap d'Agde Airport,43.3235,3.3539
FR,CCF,Carcassonne Airport,43.216,2.30632
FR,DCM,Castres-Mazamet Airport,43.5563,2.28918
FR,FNI,Nimes-Ales-Camargue-Cevennes Airport (Garons Airport),43.7574,4.41635
FR,LBI,Le Sequestre Airport,43.9139,2.11306
FR,LDE,Tarbes-Lourdes-Pyrenees Airport,43.1787,-0.006439
FR,MEN,Brenoux Airport,44.5021,3.53282
FR,MPL,Montpellier-Mediterranee Airport (Frejorgues Airport),43.5762,3.96301
FR,PGF,Perpignan-Rivesaltes Airport,42.7404,2.87067
FR,RDZ,Rodez-Marcillac Airport,44.4079,2.48267
FR,TLS,Toulouse-Blagnac Airport,43.6291,1.36382
FR,ZAO,Cahors - Lalbenque Airport,44.3514,1.47528
FR,ANE,Angers - Loire Airport,47.5603,-0.312222
FR,CET,Cholet Le Pontreau Airport,47.0821,-0.877064
FR,EDM,La Roche-sur-Yon Aerodrome,46.7019,-1.37863
FR,IDY,Ile d'Yeu Aerodrome,46.7186,-2.39111
FR,LBY,La Baule-Escoublac Airport,47.2894,-2.34639
FR,LME,Le Mans Arnage Airport,47.9486,0.201667
FR,LSO,Les Sables-d'Olonne - Talmont Airport,46.4769,-1.72278
FR,LVA,Laval Entrammes Airport,48.0314,-0.742986
FR,NTE,Nantes Atlantique Airport,47.1532,-1.61073
FR,SNR,Saint-Nazaire Montoir Airport,47.3106,-2.15667
FR,AVN,Avignon - Provence Airport,43.9073,4.90183
FR,BAE,Barcelonnette - Saint-Pons Airport,44.3872,6.60919
FR,CEQ,Cannes - Mandelieu Airport,43.542,6.95348
FR,CTT,Le Castellet Airport,43.2525,5.78519
FR,GAT,Gap-Tallard Airport,44.455,6.03778
FR,LTT,La Mole - Saint-Tropez Airport,43.2054,6.482
FR,MRS,Marseille Provence Airport,43.4393,5.22142
FR,NCE,Nice Cote d'Azur Airport,43.6584,7.21587
FR,QIE,Istres-Le Tubé Air Base,43.5244,4.94167
FR,QXB,Aix-en-Provence Aerodrome,43.5056,5.36778
FR,SCP,Mont-Dauphin - Saint-Crepin Airport,44.7017,6.60028
FR,TLN,Toulon-Hyeres Airport (Hyeres Le Palyvestre Airport),43.0973,6.14603
GA,LBV,Léon-Mba International Airport,0.458611,9.41222
GA,NKA,Nkan Airport,0.7,9.98333
GA,OWE,Owendo Airport,0.3,9.5
GA,AKE,Akieni Airport,-1.13967,13.9036
GA,LEO,Lekoni Airport,-1.5724,14.2878
GA,MFF,Moanda Airport,-1.533,13.267
GA,MVB,M'Vengue El Hadj Omar Bongo Ondimba International Airport,-1.65616,13.438
GA,OKN,Okondja Airport,-0.665214,13.6731
GA,GIM,Miele Mimbale Airport,-0.0166667,11.4
GA,GKO,Kongo Boumba Airport,-0.0833333,11.4667
GA,KDJ,Ndjole Ville Airport,-0.183,10.75
GA,LBQ,Lambarene Airport,-0.704389,10.2457
GA,MVG,Mevang Airport,0.08333,11.0833
GA,FOU,Fougamou Airport,-1.283,10.617
GA,KDN,Ndende Airport,-2.4,11.367
GA,MBC,Mbigou Airport,-1.883,11.933
GA,MGO,Manega Airport,-1.73333,10.2167
GA,MJL,Mouila Airport,-1.84514,11.0567
GA,MGX,Moabi Airport,-2.433,11
GA,MYB,Mayumba Airport,-3.45842,10.6741
GA,TCH,Tchibanga Airport,-2.85,11.017
GA,BGB,Booue Airport,-0.1075,11.9438
GA,GAX,Gamba Airport,-2.78528,10.0472
GA,MKB,Mekambo Airport,1.017,13.933
GA,MKU,Makokou Airport,0.579211,12.8909
GA,WGY,Wagny Airport,-0.6035,12.2608
GA,KOU,Koulamoutou Airport,-1.18461,12.4413
GA,LTL,Lastourville Airport,-0.826667,12.7486
GA,AWE,Alowe Airport,-0.545,9.444
GA,BAW,Biawonque Airport,-0.666667,9.45
GA,BGP,Bongo Airport,-2.1713,10.2088
GA,IGE,Tchongorove Airport,-1.9223,9.3092
GA,OMB,Omboue Hospital Airport,-1.57473,9.26269
GA,OUU,Ouanga Airport,-2.98333,10.3
GA,POG,Port-Gentil International Airport,-0.711739,8.75438
GA,WNE,Wora na Yeno Airport,-1.35,9.33333
GA,BMM,Bitam Airport,2.07564,11.4932
GA,MDV,Medouneu Airport,1.0085,10.7552
GA,MVX,Minvoul Airport,2.15,12.133
GA,MZC,Mitzic Airport,0.783,11.55
GA,OYE,Oyem Airport,1.54311,11.5814
GB,HYC,Wycombe Air Park Airport,51.6117,-0.808333
GB,PLH,Plymouth City Airport,50.4228,-4.10583
GB,BBP,Bembridge Airport,50.6781,-1.10944
GB,BBS,Blackbushe Airport,51.3239,-0.8475
GB,BEQ,RAF Honington,52.3426,0.772939
GB,BEX,RAF Benson,51.6164,-1.09583
GB,BHX,Birmingham Airport,52.4539,-1.74803
GB,BLK,Blackpool Airport,53.7717,-3.02861
GB,BOH,Bournemouth Airport,50.78,-1.8425
GB,BQH,London Biggin Hill Airport,51.3308,0.0325
GB,BRS,Bristol Airport,51.3827,-2.71909
GB,BWF,Barrow/Walney Island Airport,54.1286,-3.2675
GB,BZZ,RAF Brize Norton,51.75,-1.58362
GB,CAX,Carlisle Lake District Airport,54.9375,-2.80917
GB,CBG,Cambridge Airport,52.205,0.175
GB,CVT,Coventry Airport,52.3697,-1.47972
GB,DSA,Robin Hood Airport Doncaster Sheffield,53.4805,-1.01066
GB,EMA,East Midlands Airport,52.8311,-1.32806
GB,EXT,Exeter International Airport,50.7344,-3.41389
GB,FAB,Farnborough Airport,51.2758,-0.776333
GB,FFD,RAF Fairford,51.6822,-1.79003
GB,GBA,Cotswold Airport,51.6681,-2.05694
GB,GLO,Gloucestershire Airport,51.8942,-2.16722
GB,HRT,RAF Linton-on-Ouse,54.0489,-1.25275
GB,HUY,Humberside Airport,53.5744,-0.350833
GB,IOM,Isle of Man Airport,54.0833,-4.62333
